frame index, translation vector, rotation vector
437, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
438, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
439, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
440, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
441, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
442, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
443, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
444, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
445, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
446, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
447, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
448, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
449, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
450, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
451, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
452, [0.00590238 0.00255702 0.00692832], [ 0.01749655  0.00730879 -0.00209649]
453, [0.01076473 0.00508181 0.01299593], [ 0.00153664 -0.00129269  0.01202987]
454, [0.01076473 0.00508181 0.01299593], [ 0.00153664 -0.00129269  0.01202987]
455, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
456, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
457, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
458, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
460, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
461, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
462, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
463, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
464, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
466, [0.01246513 0.00598736 0.01548955], [ 0.00837705 -0.01876892  0.01841248]
467, [0.00752138 0.00342715 0.00932344], [ 0.02383707 -0.01045814  0.00452722]
