frame index, translation vector, rotation vector
323, [ 0.22136784 -0.02583887 -0.06758876], [-0.62783234 -1.73514873 -0.00482937]
324, [ 0.22136784 -0.02583887 -0.06758876], [-0.62783234 -1.73514873 -0.00482937]
325, [ 0.22136784 -0.02583887 -0.06758876], [-0.62783234 -1.73514873 -0.00482937]
326, [ 0.22116486 -0.0258022  -0.0667446 ], [0.07608562 0.00280353 0.04882592]
327, [ 0.22116486 -0.0258022  -0.0667446 ], [0.07608562 0.00280353 0.04882592]
328, [ 0.22116486 -0.0258022  -0.0667446 ], [0.07608562 0.00280353 0.04882592]
329, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
330, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
331, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
332, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
333, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
334, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
335, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
336, [ 0.25555907 -0.0362883  -0.09533777], [-0.59408761 -1.74398641  0.02077102]
337, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
338, [ 0.2330594  -0.02991258 -0.07693119], [-0.6709141  -1.69967867 -0.02970026]
339, [ 0.27068195 -0.04145271 -0.10750688], [-0.63712077 -1.70663344 -0.00430764]
340, [ 0.27068195 -0.04145271 -0.10750688], [-0.63712077 -1.70663344 -0.00430764]
341, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
342, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
343, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
344, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
345, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
346, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
347, [ 0.22503212 -0.02593905 -0.06876379], [ 0.03618475  0.05760323 -0.00490768]
348, [ 0.22503212 -0.02593905 -0.06876379], [ 0.03618475  0.05760323 -0.00490768]
349, [ 0.29279351 -0.04845245 -0.12555907], [ 0.02758916 -0.00446668  0.02858061]
350, [ 0.25713234 -0.0364179  -0.09629476], [ 0.06618649  0.00292905 -0.01827502]
351, [ 0.25713234 -0.0364179  -0.09629476], [ 0.06618649  0.00292905 -0.01827502]
353, [ 0.28905755 -0.04722984 -0.12361337], [-0.61902413 -1.67230055 -0.05729333]
354, [ 0.28905755 -0.04722984 -0.12361337], [-0.61902413 -1.67230055 -0.05729333]
355, [ 0.28905755 -0.04722984 -0.12361337], [-0.61902413 -1.67230055 -0.05729333]
356, [ 0.25538871 -0.03699569 -0.09516962], [ 0.06382071 -0.01114387  0.03853253]
357, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
358, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
359, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
360, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
361, [ 0.27540451 -0.04257774 -0.11106973], [0.05805457 0.01061441 0.00489939]
